% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=544023, Sat Jan 29 21:08:01 2022
1 8 0.9115979689365911 1.0000375007031337 1.0 1.0 1.0000125000781253 1.0000250003125026 1.0000375007031337
2 16 0.9979769637818378 1.0489936784928275 0.8466026987328953 0.8466026987328953 0.9623797884575372 0.9956872696792133 1.0489936784928275
3 24 1.2830119855492006 1.2375433138428764 0.7668492631087319 0.7668492631087319 0.8619803172813693 1.009662626087124 1.2375433138428764
4 32 1.5016568965710195 1.2377770975862035 0.7744676602854972 0.7744676602854972 0.8758347499099783 0.956085824078497 1.2377770975862035
5 40 1.4883259816644687 1.1471635460230147 0.7367173094530133 0.7367173094530133 0.8610419927750838 1.002447090768117 1.1471635460230147
6 48 1.5274606506373973 1.1580570751804449 0.7340194078849167 0.7340194078849167 0.77528043116416 0.9780076217991317 1.1580570751804449
7 56 1.3170900209167684 1.2177832023221324 0.6659253910452725 0.6659253910452725 0.7629657404869372 0.9722739303608069 1.2177832023221324
8 64 1.0456682502869221 1.2192964957330923 0.561527998659812 0.561527998659812 0.7838655355716877 0.9284177849432109 1.2192964957330923
9 72 0.8472612704684737 1.164635636360516 0.5081489800053448 0.5081489800053448 0.7676483212395308 0.8948020671101765 1.164635636360516
10 80 0.6768875260730873 1.144412476738246 0.41613584127965497 0.41613584127965497 0.7594368946803344 0.8808551205018714 1.144412476738246
11 88 0.5534509200940068 1.0583694185026808 0.381474434584651 0.381474434584651 0.7364335725038982 0.8289355756636247 1.0583694185026808
12 96 0.5756029813476061 1.051803992447465 0.30475926767637596 0.30475926767637596 0.7203799284585578 0.8073031892203562 1.051803992447465
13 104 0.697686994602747 1.0665374982273677 0.26920464143919254 0.26920464143919254 0.7554637741322221 0.8663598784280263 1.0665374982273677
14 112 0.7172656323930304 1.1077310625524481 0.2540164171031606 0.2540164171031606 0.7867180007925398 0.8964284916804981 1.1077310625524481
15 120 0.7345212297805683 1.103061501787216 0.21393939230525377 0.21393939230525377 0.78131043930742 0.9125116423434383 1.103061501787216
16 128 0.6246539184832428 1.1005003847638777 0.1990309265774948 0.1990309265774948 0.7809602977453238 0.9404422475017978 1.1005003847638777
17 136 0.6695199827093712 1.0585788669127014 0.17044459599048054 0.17044459599048054 0.7705507122637048 0.933451826729893 1.0585788669127014
18 144 0.6501726429387068 1.0427285118118976 0.1533745375184618 0.1533745375184618 0.8175834620134356 0.970215653364373 1.0427285118118976
19 152 0.7389951132787299 1.071004848780416 0.13300381666640326 0.13300381666640326 0.776507863667025 0.9492748563126198 1.071004848780416
20 160 0.7234539215287324 1.1305505535675848 0.12486448739260551 0.12486448739260551 0.7927254652155814 0.9187736127499607 1.1305505535675848
21 168 0.6191602437297599 1.1769507561360157 0.1189735482462349 0.1189735482462349 0.6712453249299188 0.9449063714176172 1.1769507561360157
22 176 0.6513038008300274 1.163879136546503 0.11731638065173619 0.11731638065173619 0.6010509411376698 0.9053757825138651 1.163879136546503
23 184 0.6102552989330245 1.2496083720581723 0.09720263722328479 0.09720263722328479 0.5850787876897546 0.9504920888429731 1.2496083720581723
24 192 0.5234139880322679 1.3025037713642902 0.09467200054440827 0.09467200054440827 0.5287470517269244 0.9227044421271158 1.3025037713642902
25 200 0.4347456894288438 1.2997240363896199 0.0778508992018773 0.0778508992018773 0.5296530607512686 0.9224496168326519 1.2997240363896199
26 208 0.35321452719798674 1.3096085412865222 0.06903862766632392 0.06903862766632392 0.520209043357435 0.8651603048969436 1.3096085412865222
27 216 0.31700285777409487 1.3052135060016163 0.0611758452585617 0.0611758452585617 0.46492340073531996 0.8646310816247356 1.3052135060016163
28 224 0.2965141502028141 1.2683640137574737 0.05777724195970981 0.05777724195970981 0.43975642287669364 0.8673888379726956 1.2683640137574737
29 232 0.28608987303389594 1.3318380727755295 0.051544482035985814 0.051544482035985814 0.45154905495740993 0.7935720924566937 1.3318380727755295
30 240 0.2999279501794739 1.3649999108698538 0.049080151891309313 0.049080151891309313 0.41404848102295744 0.7653180421148171 1.3649999108698538
31 248 0.2316283827405686 1.492229396309532 0.04870147625147232 0.04870147625147232 0.3816466880921719 0.7055393975453818 1.492229396309532
32 256 0.2051263262135509 1.562902837608602 0.04072027937190618 0.04072027937190618 0.37810411265393146 0.6606005047205116 1.562902837608602
33 264 0.1873385080675558 1.4362248960934634 0.04002884791347235 0.04002884791347235 0.34080751206896925 0.6746028915159006 1.4362248960934634
