% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=544023, Sat Jan 29 21:08:01 2022, <python>{}</python>
1 8 0.9115979689365911 1.0000375007031337 1519665.6415452473 1.5196656415452473e+06 6692385.947392022 8606711.974754263   
2 16 0.9979769637818378 1.239062526097365 17624.366216996164 1.7624366216996164e+04 1951356.1821907517 4056672.7111733933   
3 24 1.2830119855492006 1.6138025729150431 17624.366216996164 1.8443184488228298e+05 1985622.9178211263 8304948.525030909   
4 32 1.5016568965710195 1.5982295466409966 17624.366216996164 3.1275712348703259e+04 725197.7189930708 1788951.7248361215   
5 40 1.4883259816644687 1.5571285366903398 17624.366216996164 4.7008788205871417e+04 961829.606333116 4034120.513054087   
6 48 1.5274606506373973 1.5776927186672032 17624.366216996164 9.5174670882037055e+04 1120743.9944107889 2872886.1734014563   
7 56 1.3170900209167684 1.828708168659306 17624.366216996164 5.7735958098276787e+04 1411561.5237914803 3911387.89521065   
8 64 1.0456682502869221 2.17139038239084 6843.060101502284 6.8430601015022839e+03 132254.7523360541 2121831.3461899054   
9 72 0.8472612704684737 2.2919176898638387 6843.060101502284 2.6267464379305351e+04 1015228.5161243118 2173649.2734576087   
10 80 0.6768875260730873 2.7500935108571163 6843.060101502284 2.6677587589299837e+04 50465.53625735529 277978.43081253534   
11 88 0.5534509200940068 2.7744176871381496 6843.060101502284 1.3536012200169993e+04 114158.25529611041 382772.3670149507   
12 96 0.5756029813476061 3.4512617137680492 5428.941958266513 5.4289419582665132e+03 25797.876112827857 84191.07253947137   
13 104 0.697686994602747 3.9618094715067356 597.4620996811983 5.9746209968119831e+02 11913.602928342772 78202.05114907071   
14 112 0.7172656323930304 4.360864054320468 289.752853613408 2.8975285361340798e+02 30255.959007176814 254580.36547600123   
15 120 0.7345212297805683 5.155953234705565 289.752853613408 3.1183717870588034e+03 23594.89472003725 34785.143989186596   
16 128 0.6246539184832428 5.529293380118925 289.752853613408 1.4888442275821089e+03 29950.302823508016 85769.01087781246   
17 136 0.6695199827093712 6.210691871814017 289.752853613408 2.1382885351181294e+03 14336.405805218383 68832.24453920651   
18 144 0.6501726429387068 6.798576404420347 289.752853613408 4.2494085959088970e+03 13668.976016720266 69658.96769762655   
19 152 0.7389951132787299 8.052436957254262 289.752853613408 2.0464004598708664e+03 7236.608554827493 13885.169693773254   
20 160 0.7234539215287324 9.054220116347798 289.752853613408 2.0811402375533507e+03 8147.1593000269095 58513.07961764035   
21 168 0.6191602437297599 9.892541438708097 289.752853613408 3.3319716061614872e+02 7606.783625049402 11856.597191478308   
22 176 0.6513038008300274 9.920857855320127 289.752853613408 9.8754045312895926e+02 9311.43316649318 41270.09522988949   
23 184 0.6102552989330245 12.85570441044402 289.752853613408 1.2271278577751668e+03 9874.670332800844 19363.851314718908   
24 192 0.5234139880322679 13.758067473743921 289.752853613408 6.6390693240876226e+02 6830.3774418351 28818.614626509137   
25 200 0.4347456894288438 16.695042057501094 289.752853613408 5.6391211540980214e+02 3535.3502999089787 13205.66249214237   
26 208 0.35321452719798674 18.969214562260643 289.752853613408 4.7659698454082030e+02 2134.2951838202416 6083.580816652908   
27 216 0.31700285777409487 21.335438856383416 289.752853613408 6.5618966735439312e+02 817.9288730340838 2806.5827266317906   
28 224 0.2965141502028141 21.95265766825544 259.94487058334636 2.5994487058334636e+02 762.5211319603943 1267.0050165341122   
29 232 0.28608987303389594 25.83861589385467 171.59696596325813 1.7159696596325813e+02 521.3921558048647 1639.3888331532444   
30 240 0.2999279501794739 27.81164805464989 171.59696596325813 1.8469486690985798e+02 432.75316219677245 803.2349564511777   
31 248 0.2316283827405686 30.640331898859426 171.59696596325813 1.7830851122830273e+02 356.59961170038423 1304.9890829121243   
32 256 0.2051263262135509 38.381437006713746 171.59696596325813 2.0386177945462916e+02 327.153780635591 713.5247201955815   
33 264 0.1873385080675558 35.87974600713099 151.75844387538007 1.5175844387538007e+02 226.24399320276564 466.60369873844996   
34 272 0.16687852485149296 39.68840041748881 151.75844387538007 1.6999454593010950e+02 313.62660414738065 820.0540942512407   
35 280 0.13798631697734004 44.42882912571805 151.75844387538007 1.5584463085036748e+02 254.10988808100979 368.1330895820706   
36 288 0.1224444031795529 43.400915451479506 141.72307380622945 1.4172307380622945e+02 196.4164955452319 297.7510945443149   
37 296 0.1163125479185225 44.419072109616366 130.0183032215105 1.3001830322151051e+02 156.56486112650495 171.46222048716027   
38 304 0.11083714323084191 45.252841928878986 130.0183032215105 1.3211808698396666e+02 161.52947061081923 256.9353899974915   
39 312 0.10257395631532044 55.95876573511943 130.0183032215105 1.3348158979898986e+02 147.2966402090163 197.402214414038   
40 320 0.09529277053193368 57.707468535779014 130.0183032215105 1.3028423266237959e+02 140.16114892956992 164.83122810990292   
41 328 0.0931092602946784 66.68789620678429 128.6889475023287 1.2868894750232869e+02 143.0185077986945 158.0011812270347   
42 336 0.07700174934124732 82.80441356205611 128.6889475023287 1.3065898576884928e+02 136.82188343302428 168.7694138751679   
43 344 0.06383028060957832 88.03226227177947 128.68710631341577 1.2868710631341577e+02 135.73318681434282 142.1207101607957   
44 352 0.055258725336912104 94.83017636194172 128.68710631341577 1.2936295431350840e+02 130.0372762529219 131.95333104458592   
45 360 0.053611584216558275 92.04567165598638 128.68710631341577 1.2916582975312622e+02 130.8713952212121 133.87646223260032   
46 368 0.05574181915611161 89.41064050215495 128.48178173007662 1.2848178173007662e+02 132.8131601510216 135.48241483450246   
47 376 0.05941687692753668 92.89341342036774 127.90472144432883 1.2790472144432883e+02 128.31545919919589 129.87014083524508   
48 384 0.06945425977325685 103.68476357035232 125.83135128919321 1.2583135128919321e+02 128.8904097439506 131.274225177298   
49 392 0.0738048495480256 132.00609255068136 125.83135128919321 1.2630241569615850e+02 127.4996169662654 131.51534279784622   
50 400 0.08007842190141477 135.95653903860756 125.30704611865798 1.2530704611865798e+02 127.7475350008674 131.48019555225625   
51 408 0.07886294282758108 162.26176734076068 125.30704611865798 1.2557542436122409e+02 127.60191891309545 129.78760990887298   
52 416 0.07949821894137628 159.04471724131096 123.73443270212101 1.2373443270212101e+02 127.42169487001348 134.64780147816862   
53 424 0.07317142658692195 174.577867044244 123.73443270212101 1.2509501751551467e+02 127.13185637974291 132.16276170339373   
54 432 0.06876880426252154 169.65525584723946 123.51526334699923 1.2351526334699923e+02 125.61227209091692 128.21352309639474   
55 440 0.07957736370113733 181.76689697267372 120.76717711312503 1.2076717711312503e+02 124.03906446504698 130.6146421495064   
56 448 0.08307422856130882 202.63516377204547 120.76717711312503 1.2169852704603609e+02 124.52129219179457 131.09795378860213   
57 456 0.09552851492824065 225.0423169911713 118.51963172478258 1.1851963172478258e+02 122.613403155117 124.92327805749507   
58 464 0.10271166782321946 234.0384652349691 117.34173549723519 1.1734173549723519e+02 121.13996026745468 124.87274859720341   
59 472 0.12919938437343714 261.90445338447887 117.09350885295407 1.1709350885295407e+02 118.30865641064544 123.99601857431858   
60 480 0.1423913043367824 312.06325413708385 112.48670164960458 1.1248670164960458e+02 119.30285966912645 124.13918440835455   
61 488 0.16092620138388916 344.21258941785516 111.90514945928402 1.1190514945928402e+02 120.47183599564733 125.05095548885221   
62 496 0.1960962808432656 293.0826341262846 110.45594214050696 1.1045594214050696e+02 116.51522229322134 126.21251332090668   
63 504 0.22598143287924016 340.6300694124333 106.1191837186135 1.0611918371861350e+02 113.25886663157603 131.4529337249583   
64 512 0.21742439515035827 476.06020854738927 105.36643435273547 1.0536643435273547e+02 112.81408651895312 127.10458096712942   
65 520 0.22545787131854314 500.9402576712591 102.31112218083761 1.0231112218083761e+02 116.52106977764784 128.03491531806864   
66 528 0.21040839146727183 604.8925834367146 102.31112218083761 1.0234994879198327e+02 108.06085710031218 122.30990898440132   
67 536 0.2207751888377694 732.2903012100855 102.31112218083761 1.0368984295051082e+02 107.46564011925823 116.12413873509027   
68 544 0.22069795747891793 824.7100678238033 102.18220630963347 1.0218220630963347e+02 106.1774523158794 114.8985987098815   
69 552 0.1941453231964045 874.3690413652153 102.11320345839951 1.0211320345839951e+02 106.3618763190189 109.7240165493857   
70 560 0.16580039110305506 871.687835364999 101.07137639372806 1.0107137639372806e+02 102.81121041629801 106.49502708523481   
71 568 0.15018917957946062 817.6887023498664 101.05212913883312 1.0105212913883312e+02 103.2297053692924 105.94433615125662   
72 576 0.15681649814611726 800.6542927131841 100.85103811062312 1.0085103811062312e+02 101.97626670015666 106.3912170882737   
73 584 0.12137899875278226 1044.489575086598 100.85103811062312 1.0110601870627733e+02 102.56014082945934 105.36046699727241   
74 592 0.11298681797775534 1039.4426419249335 100.3785986019572 1.0037859860195719e+02 101.09042381630074 107.42953233639473   
75 600 0.11659241509750787 1007.8123828299997 100.21305155343089 1.0021305155343089e+02 101.00060041855613 101.50366141416664   
76 608 0.095779997088658 869.4015866118859 100.08255602145327 1.0008255602145327e+02 100.90542727242105 103.18402775430663   
77 616 0.09524302787144256 842.2489070778361 100.08255602145327 1.0011173897639372e+02 100.53106614240943 100.7954978236177   
78 624 0.09509507039796067 857.4468705017036 100.08255602145327 1.0016420708996172e+02 100.45939663682647 100.9283334570199   
79 632 0.09165854178475101 917.9901870012352 100.08255602145327 1.0011663126743366e+02 100.58488892317536 101.18982832983195   
80 640 0.07630708929878043 834.971451571503 100.08255602145327 1.0024423467369328e+02 100.42159182430741 101.358049623118   
81 648 0.0718369465878345 928.1631916931444 100.05208793492069 1.0005208793492069e+02 100.17984128306612 100.44909643916759   
82 656 0.06578934771816256 765.8292146757666 100.05208793492069 1.0015222053214858e+02 100.20674333592399 100.51034073945301   
83 664 0.05823336974167892 803.3513427211224 100.05115130348686 1.0005115130348686e+02 100.23509408506354 101.06871708418493   
84 672 0.04767079669713577 866.7142091299115 100.02614863597611 1.0002614863597611e+02 100.08665839608065 100.30521139101862   
85 680 0.0420952189442576 948.7893137412468 100.00925315751716 1.0000925315751716e+02 100.08365167283925 100.12374586477365   
86 688 0.03655308041535141 1049.3785321250364 100.00925315751716 1.0001852664587578e+02 100.04142756781326 100.12649955591964   
87 696 0.03549944774343124 1033.3535793476908 100.00925315751716 1.0002638266235496e+02 100.05402734194742 100.15204731331742   
88 704 0.031938096221897555 1114.185672931394 100.00925315751716 1.0001978224295767e+02 100.0486427541998 100.0893676589872   
89 712 0.030327570702521928 1170.3965605296378 100.0068755400396 1.0000687554003960e+02 100.01935839490476 100.08996730816342   
90 720 0.029786679848652155 1149.6160284146044 100.00521382709815 1.0000521382709815e+02 100.02463803189659 100.05578276297109   
91 728 0.0242720796462002 1310.918639451527 100.00133504473669 1.0000133504473669e+02 100.00872865344363 100.04862115397991   
92 736 0.02261611541762873 1249.7945504111635 100.00133504473669 1.0000322151466875e+02 100.01061295811128 100.02942404129148   
93 744 0.020149800108289224 1200.144643778682 100.00133504473669 1.0000383962195954e+02 100.0150324972661 100.03056107057817   
94 752 0.01759243805268937 1152.6583891889245 100.0007273297433 1.0000072732974330e+02 100.00619560944999 100.01565319338789   
95 760 0.015421980306659339 1129.8996675320766 100.0007273297433 1.0000127799274870e+02 100.00534457791953 100.00714002956812   
96 768 0.014361458590273303 987.476191509789 100.0007273297433 1.0000140014899814e+02 100.00695544424471 100.01591609068977   
97 776 0.01391099142094624 1065.2923863572585 100.0007273297433 1.0000202994641202e+02 100.0033986726034 100.00819201248927   
98 784 0.012323492366088063 1292.1970842533722 100.00068764450569 1.0000068764450569e+02 100.00340847004978 100.00543945733207   
99 792 0.013263038335584511 1296.0111219085686 100.00057557702733 1.0000057557702733e+02 100.00201895025768 100.00416761250854   
100 800 0.012299879724994233 1194.8617332307497 100.00039345548379 1.0000039345548379e+02 100.00198300568603 100.00313867490611   
101 808 0.011176571910870993 1197.1566009809992 100.00039345548379 1.0000055698697213e+02 100.00088123450803 100.00250802197714   
102 816 0.010072209695317556 1084.9263522467922 100.00039345548379 1.0000066402717697e+02 100.00113279747055 100.00329950266212   
103 824 0.009122157955768248 1134.209337823973 100.00026249439165 1.0000026249439165e+02 100.00056318886435 100.00115185268801   
104 832 0.008393197257851719 1101.7973761809958 100.00011185293437 1.0000011185293437e+02 100.0004954142391 100.00095243220959   
105 840 0.006708953004339177 1017.9251976801439 100.0000768026128 1.0000007680261280e+02 100.00027051323225 100.0005162867185   
106 848 0.005330715360348876 1032.2509342577466 100.00007037664969 1.0000007037664969e+02 100.00031433021672 100.00073260327696   
107 856 0.0051541502352127145 1084.8298625131554 100.00002948451798 1.0000002948451798e+02 100.00014923132608 100.0004976246864   
108 864 0.005489322398520375 1091.2201460025249 100.00002948451798 1.0000004507162619e+02 100.00019608494082 100.00032375143508   
109 872 0.004516278498337809 1306.743621673404 100.00001761637938 1.0000001761637938e+02 100.00011622786091 100.00035511042914   
110 880 0.004400256863098424 1334.052081059533 100.00001761637938 1.0000002101260721e+02 100.00007959034112 100.00012432880818   
111 888 0.00421361183887075 1353.0896421801503 100.00001761637938 1.0000002322386639e+02 100.00005772368038 100.00015560071078   
112 896 0.004724417677178131 1232.2210517746832 100.00001761637938 1.0000004922152637e+02 100.00017512876353 100.00027093875944   
113 904 0.004204802555612246 1128.3560984251906 100.00001761637938 1.0000002970293573e+02 100.0001082382537 100.0002826741454   
114 912 0.0037184925524712054 1092.0683519179443 100.00001761637938 1.0000003273978986e+02 100.00007766286265 100.00016366139933   
115 920 0.003454143245118779 962.0690707204018 100.00001761637938 1.0000002257405905e+02 100.00009151884403 100.00013828864155   
116 928 0.0034445243344798275 922.5812994835252 100.00001552670321 1.0000001552670321e+02 100.00003998513989 100.00006632326618   
117 936 0.003221082959102066 861.9942457885911 100.00001217116782 1.0000001217116782e+02 100.0000335423303 100.00019485988022   
118 944 0.0027826270196669536 965.0817308657201 100.00000985112251 1.0000000985112251e+02 100.00002558534494 100.00007831734578   
119 952 0.002691776601793003 962.4946961376153 100.00000262856133 1.0000000262856133e+02 100.00001146143806 100.00002851163099   
120 960 0.0022183305575935426 950.789526709476 100.00000262856133 1.0000000653911511e+02 100.00001553983996 100.00005893781804   
121 968 0.001829043483071043 940.1550509771059 100.00000262856133 1.0000000272936819e+02 100.00000465441018 100.00002931754969   
122 976 0.001657694949758671 923.6134755742859 100.00000104768846 1.0000000104768846e+02 100.00000800567744 100.00002607353807   
123 984 0.0013889629424013558 1037.5592782026847 100.00000050377237 1.0000000050377237e+02 100.00000387998182 100.00001132223379   
124 992 0.0012322412778958166 1202.2551922133694 100.00000018623649 1.0000000018623649e+02 100.00000268152269 100.00000903110632   
125 1000 0.0009788632827510502 1074.9244391104894 100.00000018623649 1.0000000036526882e+02 100.00000213022186 100.00000463057972   
126 1008 0.0009598613869008491 1048.5492879475592 100.00000018623649 1.0000000018731241e+02 100.00000144390269 100.00000324711861   
127 1016 0.0008767936301986463 1164.3529842919725 100.00000018623649 1.0000000028575160e+02 100.00000139689558 100.00000367470484   
128 1024 0.000831492868620339 1064.8535858885589 100.00000018623649 1.0000000022316340e+02 100.0000009657744 100.00000220339332   
129 1032 0.0006872905377344609 1124.948978137829 100.00000009865194 1.0000000009865194e+02 100.00000045780466 100.00000156182257   
130 1040 0.0006239040526047909 1088.3353045896818 100.00000006440585 1.0000000006440585e+02 100.00000033439143 100.00000097039802   
131 1048 0.0005975013297217065 1007.8416157731582 100.00000006440585 1.0000000012112289e+02 100.00000022499147 100.00000077934263   
132 1056 0.0005545535430648745 1093.7561837793994 100.00000003409382 1.0000000003409382e+02 100.0000004871453 100.00000077289177   
133 1064 0.00059393464419437 1112.8284639623753 100.00000003409382 1.0000000018505504e+02 100.00000043139377 100.00000052816142   
134 1072 0.000514523752338766 1381.987005898358 100.00000003409382 1.0000000010693903e+02 100.00000039400568 100.00000071247297   
135 1080 0.00044081134034930483 1304.888608080684 100.00000003409382 1.0000000004670663e+02 100.00000035507227 100.00000057615095   
136 1088 0.000458727159512919 1357.0882366058436 100.00000002777077 1.0000000002777077e+02 100.00000006893062 100.00000020914787   
137 1096 0.0003945182574438609 1367.5160474112474 100.00000001761249 1.0000000001761249e+02 100.0000000709463 100.00000024021419   
138 1104 0.0003159848968080675 1433.2306797486467 100.00000000809833 1.0000000000809833e+02 100.00000004157356 100.00000016259257   
139 1112 0.00029656629910245673 1413.9325630039325 100.00000000708653 1.0000000000708653e+02 100.00000002183465 100.00000007226117   
140 1120 0.00025640411218658436 1479.7971244645996 100.00000000477162 1.0000000000477162e+02 100.00000002733272 100.0000000867351   
141 1128 0.00026787779253709386 1314.845707368909 100.00000000477162 1.0000000000983636e+02 100.0000000358644 100.00000006633269   
142 1136 0.00020587414697520307 1079.365969047127 100.00000000420785 1.0000000000420785e+02 100.00000002744817 100.00000007010836   
143 1144 0.00016213606588623726 894.4176739197657 100.00000000420785 1.0000000000429628e+02 100.00000000891522 100.00000001209371   
144 1152 0.00012965264988114636 889.190374081379 100.00000000120221 1.0000000000120221e+02 100.0000000076732 100.00000000937715   
145 1160 0.00011084625833588817 878.7636327942673 100.00000000100225 1.0000000000100225e+02 100.0000000043876 100.00000000818   
146 1168 9.483420472144133e-05 850.8517640190408 100.00000000097741 1.0000000000097741e+02 100.00000000429792 100.00000000567438   
147 1176 7.849336594702947e-05 763.0679539626211 100.00000000097741 1.0000000000106930e+02 100.00000000331117 100.00000000531212   
148 1184 6.295197617199605e-05 789.754305036022 100.00000000028184 1.0000000000028184e+02 100.00000000127483 100.00000000205816   
149 1192 5.774920524053265e-05 866.0534687860749 100.00000000013954 1.0000000000013954e+02 100.00000000058309 100.00000000070906   
150 1200 5.09039397326964e-05 932.7287161183953 100.00000000008393 1.0000000000008393e+02 100.00000000043569 100.00000000126529   
151 1208 5.174538723217103e-05 789.3549952537994 100.00000000008393 1.0000000000009967e+02 100.0000000002156 100.0000000005029   
152 1216 4.4660158169255074e-05 805.1265423788718 100.00000000007718 1.0000000000007718e+02 100.00000000017943 100.00000000075097   
153 1224 4.1134585784982264e-05 880.900359519311 100.00000000006226 1.0000000000006226e+02 100.00000000022321 100.00000000042176   
154 1232 3.3091402468425325e-05 865.7451027401441 100.00000000003122 1.0000000000003122e+02 100.00000000020124 100.00000000034738   
155 1240 2.6480156490083367e-05 828.8405225799755 100.00000000002993 1.0000000000002993e+02 100.00000000005892 100.00000000026274   
156 1248 2.3055986904536092e-05 846.7657448204575 100.00000000002122 1.0000000000002122e+02 100.00000000004863 100.00000000011593   
