% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=544023, Sat Jan 29 21:08:01 2022
1 8 -0.07749925510412756 -0.034411740202108076 0.07895141407778725 0.166324111241563 0.8816774065827546 0.9922593123965009 1.0339653132563078 1.0811947736956173
2 16 -0.09237485245688253 -0.06553025564823947 0.24643132997024686 0.2999151857667392 0.8816774065827546 0.9922593123965009 1.0339653132563078 1.0811947736956173
3 24 -0.1908123862594016 -0.15739300247359841 0.26279754332462185 0.2676736959080027 0.8816774065827546 0.9922593123965009 1.0339653132563078 1.0811947736956173
4 32 -0.15378208598085566 -0.14382521300048798 0.1551068893144276 0.16149800056414515 0.8816774065827546 0.9922593123965009 1.0339653132563078 1.0811947736956173
5 40 -0.18863865242588707 -0.16996724084489162 0.09166941989015177 0.17990932924937444 0.8871759297331915 0.8983657862667379 0.9994539285136105 1.1861490751782024
6 48 -0.19443743296209726 -0.17021515411625565 0.01918185953481849 0.18530272884201246 0.8871759297331915 0.8983657862667379 0.9994539285136105 1.1861490751782024
7 56 -0.24341364842431096 -0.19826335527038505 0.12067347402776876 0.13126350125477662 0.8871759297331915 0.8983657862667379 0.9994539285136105 1.1861490751782024
8 64 -0.3204373721301908 -0.23096201641577221 0.1070389974776691 0.22537070752507307 0.8871759297331915 0.8983657862667379 0.9994539285136105 1.1861490751782024
9 72 -0.23870356874841772 -0.21797354777588893 0.09022141656375007 0.23478005656411383 0.8325769667476024 0.8846131489496215 1.0039995771078671 1.2313651043918787
10 80 -0.1506260077755746 -0.0866727748599631 -0.02110497347857089 0.19817430612687933 0.8325769667476024 0.8846131489496215 1.0039995771078671 1.2313651043918787
11 88 -0.1753310092545669 -0.032059669111714706 0.12059148924427425 0.170353169490918 0.8325769667476024 0.8846131489496215 1.0039995771078671 1.2313651043918787
12 96 -0.2660241299354213 -0.18632878813752576 0.15800873931925205 0.24666665515111919 0.8325769667476024 0.8846131489496215 1.0039995771078671 1.2313651043918787
13 104 -0.21004430440223643 -0.20983002152670038 0.15483198769113748 0.23626580234613367 0.8344512286066322 0.8908538723981669 0.9982589794381792 1.2302640103169398
14 112 -0.16300616982901284 -0.15645525692256895 0.11582960856080875 0.1202687957393517 0.8344512286066322 0.8908538723981669 0.9982589794381792 1.2302640103169398
15 120 -0.24096033945780115 -0.137379912056504 0.08985753748554517 0.23873569678288284 0.8344512286066322 0.8908538723981669 0.9982589794381792 1.2302640103169398
16 128 -0.2068286844863077 -0.09225888849738388 0.11817082620312219 0.25049479367343686 0.8344512286066322 0.8908538723981669 0.9982589794381792 1.2302640103169398
17 136 -0.18075317759984807 -0.101655889247613 0.037169743779210944 0.19342392201513348 0.8493979307170902 0.9568249343433078 1.026091799366024 1.1446155772075817
18 144 -0.2531662736020802 -0.12341463674292964 0.08819123471114508 0.12345477537931938 0.8493979307170902 0.9568249343433078 1.026091799366024 1.1446155772075817
19 152 -0.19322466067142394 -0.1256498316507175 0.16824366437907723 0.20933206677439273 0.8493979307170902 0.9568249343433078 1.026091799366024 1.1446155772075817
20 160 -0.23146994521850828 -0.1744309047980453 0.14427927028707288 0.15807493824306246 0.8493979307170902 0.9568249343433078 1.026091799366024 1.1446155772075817
21 168 -0.16750090096279796 -0.08987582043172454 0.15047018887186164 0.189425342371219 0.832301152846904 0.9489649704444812 1.0716186501037215 1.1217725904072078
22 176 -0.142800465558123 -0.08702087874644267 0.17586407515418961 0.3680472009238011 0.832301152846904 0.9489649704444812 1.0716186501037215 1.1217725904072078
23 184 -0.14051183440479187 -0.02918575578759254 0.16556342328068285 0.31124566137661563 0.832301152846904 0.9489649704444812 1.0716186501037215 1.1217725904072078
24 192 -0.22513648763160352 -0.09597540486298048 0.13489557165593563 0.3204012209102707 0.832301152846904 0.9489649704444812 1.0716186501037215 1.1217725904072078
25 200 -0.2224505312405819 -0.0563365210692139 0.12425231212593355 0.28622531127184786 0.7536129602526305 0.9845676254672588 1.0704545065094015 1.1475283205719775
26 208 -0.20985137307228127 -0.06769570349777429 0.09277319257431113 0.1684077635943478 0.7536129602526305 0.9845676254672588 1.0704545065094015 1.1475283205719775
27 216 -0.15305514064947653 -0.02173599876797368 0.13057605422329688 0.18276962524881257 0.7536129602526305 0.9845676254672588 1.0704545065094015 1.1475283205719775
28 224 -0.17099079247067275 -0.09244238644805472 0.12131102773521958 0.23687708976007382 0.7536129602526305 0.9845676254672588 1.0704545065094015 1.1475283205719775
29 232 -0.24376552918691916 -0.19761453224128178 0.08697132195711846 0.25346095745463837 0.8085219322348314 0.895101981359465 1.0391828332399324 1.210447754825065
30 240 -0.23189542573310207 -0.12951174663018272 0.006360623186131386 0.28421795421545076 0.8085219322348314 0.895101981359465 1.0391828332399324 1.210447754825065
31 248 -0.16292307089121974 -0.12494612581926771 -0.026008356864103112 0.38989575446974967 0.8085219322348314 0.895101981359465 1.0391828332399324 1.210447754825065
32 256 -0.24719725220492839 -0.1787950767802474 0.1191987383274907 0.3014577800869489 0.8085219322348314 0.895101981359465 1.0391828332399324 1.210447754825065
